state,district,rural_urban,stunting_tier,stunting,wash_score,empowerment_score,healthcare_score,immunization_score,nutrition_deprivation,wealth_proxy,fertility_risk,ifa_100days,early_breastfeed,excl_breastfeed,vitamin_a,diarrhoea_prev,oop_delivery_cost,birth_registration,unmet_need_total,wash_score_sc,empowerment_score_sc,healthcare_score_sc,immunization_score_sc,nutrition_deprivation_sc,wealth_proxy_sc,fertility_risk_sc,ifa_100days_sc,early_breastfeed_sc,excl_breastfeed_sc,vitamin_a_sc,diarrhoea_prev_sc,oop_delivery_cost_sc,birth_registration_sc,unmet_need_total_sc,predicted_stunting_rf,predicted_stunting_ridge,residual_rf,cluster,risk_segment
UP,Ambedkar Nagar,Rural,High (40–50%),43.0,44.5,60.9,54.0,76.58000000000001,34.925000000000004,45.725,15.5,15.2,27.4,17.4,40.4,22.5,1285.0,73.9,22.3,-0.8631371961685804,0.3758819200647507,-0.2731737541308193,-0.0343650760031406,0.7320699416798372,-1.3781868742606784,-0.7288624750862065,-0.8055284741996854,-1.076339518183471,-2.7746810584819954,-1.1061714650826218,2.713435241012547,-0.606226691031099,-0.4434248900413498,1.2756652918053748,43.44901643590614,42.977157267880585,-0.4490164359061381,1,Tier 3 — High Risk
UP,Auraiya,Rural,High (40–50%),43.6,53.73333333333334,61.73333333333333,35.43333333333334,57.36,40.95,45.650000000000006,17.833333333333332,3.1,29.6,41.7,41.6,11.1,1732.0,51.7,18.1,-0.2123200142670364,0.4440098165948498,-1.3914052719422476,-1.5025118966918958,1.4934799349860457,-1.3850910026830028,-0.3879365889974902,-1.453059883933337,-0.943903274844498,-1.0597430918148278,-1.038082692843727,0.5094479203689937,-0.4421686568815887,-1.7804863720872706,0.6264625580138545,44.7683469933933,44.55695926912498,-1.1683469933932995,1,Tier 3 — High Risk
UP,Azamgarh,Rural,High (40–50%),40.0,49.4,62.0,51.8,60.9,35.925,51.875,15.533333333333331,10.5,26.2,43.9,40.2,20.5,1946.0,69.5,26.2,-0.5177576808634293,0.4658107434844821,-0.4056751548050638,-1.2321040015182128,0.8584450443032733,-0.8120483436300585,-0.7239921052849391,-1.0570489391375502,-1.148577469095638,-0.9044812182894056,-1.1175195937891038,2.32677079879438,-0.363626331807774,-0.7084280666630641,1.8784964017546435,42.388812233191615,40.933857052276,-2.388812233191615,1,Tier 3 — High Risk
UP,Baghpat,Rural,Moderate (30–40%),35.8,68.93333333333334,59.2,60.350000000000016,83.14,29.675000000000004,59.64999999999999,15.366666666666667,25.5,30.9,31.2,40.8,15.7,1083.0,71.5,7.7,0.859061339332616,0.2369010111433474,0.1092734705425696,0.4667297805898984,0.0686006529067923,-0.096320363849072,-0.7483439542912759,-0.2543240510379819,-0.8656454946896505,-1.8007656700043448,-1.083475207669657,1.398776137470778,-0.6803647735774101,-0.5879720772895578,-0.9810870685175292,35.93954916418004,36.91581770657154,-0.1395491641800461,1,Tier 3 — High Risk
UP,Bahraich,Rural,Critical (≥50%),65.1,42.3,31.933333333333334,18.58333333333333,24.3,36.975,33.525,30.96666666666667,5.6,22.8,51.0,19.3,21.2,2356.0,34.5,31.8,-1.0182055499790563,-1.9922437633215089,-2.406245545288168,-4.027846646534258,0.9911389020578828,-2.50125843095882,1.5309891127018571,-1.319272402583409,-1.353251663346778,-0.4034088082755418,-2.3033990436165164,2.462103353570738,-0.2131480454513999,-2.8164078806994253,2.744100046810004,57.26376762681762,55.76153197110243,7.836232373182376,1,Tier 3 — High Risk
UP,Ballia,Rural,Moderate (30–40%),39.6,48.73333333333333,55.2,51.28333333333334,63.32000000000001,30.7,47.5,19.666666666666668,10.1,25.1,46.5,31.3,15.2,2004.0,70.5,23.6,-0.5647480911090285,-0.0901128922011303,-0.4367929079937121,-1.0472488867384626,0.1981351330958148,-1.2147891682656622,-0.120066249927784,-1.0784549361535387,-1.2147955907651242,-0.7209899132139062,-1.6225113212275717,1.3021100269162365,-0.3423391595915064,-0.648200071976311,1.4766089951217978,45.48111759953008,41.75984839588099,-5.881117599530079,1,Tier 3 — High Risk
UP,Balrampur,Rural,Critical (≥50%),62.8,40.5,31.96666666666667,19.53333333333333,26.56,34.025,32.075,30.23333333333333,6.3,28.8,68.6,34.3,10.5,1611.0,31.5,31.8,-1.1450796576421731,-1.9895186474603044,-2.349029031360653,-3.8552133575250704,0.618332349318743,-2.634738247123762,1.4238409770739742,-1.281811907805429,-0.9920619087859426,0.8386861799278383,-1.4522893906303356,0.3934485877035435,-0.4865781023672503,-2.997091864759685,2.744100046810004,57.148405337255326,54.30289071186162,5.651594662744671,1,Tier 3 — High Risk
UP,Banda,Rural,High (40–50%),46.7,46.76666666666667,49.9,40.0,64.2,29.475,44.45,17.166666666666668,6.8,41.0,24.9,25.4,8.4,814.0,67.7,12.7,-0.7033698013335441,-0.523406314132563,-1.1163644856941946,-0.980028845000372,0.0433256323821046,-1.495557057440197,-0.4853439850228374,-1.2550544115354436,-0.257642741178911,-2.245379216918055,-1.957281118068803,-0.012549076625532,-0.7790932102356165,-0.8168384570992197,-0.2082266711466718,46.698709291890616,43.08410098428978,0.0012907081093871,1,Tier 3 — High Risk
UP,Bara Banki,Rural,Critical (≥50%),51.5,49.13333333333333,46.26666666666667,40.88333333333333,61.8,27.375,44.525,20.466666666666665,9.9,34.3,60.9,43.0,12.8,2625.0,68.7,19.1,-0.5365538449616688,-0.8204439430037963,-1.0631631657265057,-1.1633562315588015,-0.2220620831271134,-1.488652929017873,-0.0031773746973673,-1.0891579346615328,-0.6609713004385105,0.2952696225888596,-0.9586457918983502,0.838112696254436,-0.1144196087931935,-0.7566104624124665,0.781034637488026,47.92391244830016,41.92365215986846,3.5760875516998425,1,Tier 3 — High Risk
UP,Bareilly,Both,High (40–50%),45.6,65.8,42.333333333333336,50.73333333333334,66.76000000000002,34.45,53.4,16.5,9.4,16.7,36.1,17.0,19.0,998.0,55.6,7.4,0.6382064111783011,-1.1420076146258664,-0.4699182581622731,-0.7844796326713797,0.6720417679337043,-0.6716643990427911,-0.5827513810481851,-1.1159154309315182,-1.7204612471502938,-1.4549551335159037,-2.4339025237410645,2.036772467130754,-0.7115614914805608,-1.5455971928089332,-1.0274586923597806,44.3149271908976,42.83321474806456,1.2850728091024024,1,Tier 3 — High Risk
UP,Basti,Rural,High (40–50%),48.9,45.16666666666666,49.66666666666666,42.86666666666667,74.36000000000001,33.425000000000004,49.675,21.933333333333337,6.5,23.7,68.4,56.7,10.9,4428.0,61.2,29.9,-0.8161467859229818,-0.5424821251609909,-0.943711145421694,-0.2039429085696875,0.5425072877446815,-1.014569444018248,0.211118896558398,-1.271108909297435,-1.2990732001626526,0.8245714641528007,-0.1812989755043043,0.470781476147177,0.547317830964227,-1.2083204225631154,2.4504130958090777,41.29779852772781,42.28384569981351,7.602201472272192,1,Tier 3 — High Risk
UP,Bijnor,Rural,High (40–50%),42.6,64.63333333333334,54.43333333333334,50.56666666666666,83.14,34.2,53.725,13.666666666666666,14.1,14.7,39.8,41.3,10.2,4615.0,68.3,13.4,0.5559731932485039,-0.1527905570088212,-0.4799562430618378,0.4667297805898984,0.6404479922778442,-0.641746509212718,-0.9967328141559124,-0.8643949659936538,-1.8408578320039053,-1.1938328916776932,-1.0551048859034509,0.3354489213708183,0.6159506103511586,-0.7807016602871681,-0.1000262155147516,38.88983543284342,38.230570564014826,3.710164567156582,1,Tier 3 — High Risk
UP,Budaun,Rural,Critical (≥50%),55.1,50.96666666666667,36.4,38.083333333333336,68.48,35.15,44.375,28.133333333333336,12.3,22.2,33.5,32.5,16.5,1255.0,53.1,13.0,-0.4073302167862719,-1.6270782379201754,-1.2318013120391804,-0.65309500563784,0.7605043397701098,-1.502461185862522,1.1170076795941304,-0.960721952565602,-1.3893706388028615,-1.638446438591403,-1.5544225489886772,1.5534419143580451,-0.6172372973498581,-1.6961671795258162,-0.1618550473044203,50.86440101350604,49.61489872957189,4.235598986493962,1,Tier 3 — High Risk
UP,Bulandshahr,Rural,High (40–50%),43.2,59.70000000000001,49.16666666666666,48.15,75.17999999999999,32.75,54.95,19.133333333333333,9.1,23.3,26.6,44.0,10.0,3482.0,62.4,14.2,0.2082441574310729,-0.5833588630790507,-0.6255070241055155,-0.1413060514955592,0.4572040934738609,-0.5289790783147488,-0.1979921667480623,-1.13196992869351,-1.323152517133375,-2.125404132830228,-0.901905148365938,0.2967824771490017,0.2001167117126908,-1.1360468289390118,0.0236314480645854,41.297469233030135,41.40664109893795,1.902530766969868,1,Tier 3 — High Risk
UP,Chandauli,Rural,High (40–50%),43.3,46.20000000000001,57.23333333333333,45.75,75.23999999999998,36.675,50.05,24.6,21.2,26.6,55.5,65.0,16.0,2086.0,67.0,22.0,-0.7433116500423028,0.0761191753323123,-0.7700540066592368,-0.1367228668315993,0.9532263712708512,-0.9800488019066248,0.6007484806597875,-0.4844385189598582,-1.1244981521249156,-0.0858277033371774,0.2896483658147158,1.4567758038035037,-0.3122435023202316,-0.8589980533799471,1.2292936679631232,43.508189594444055,43.725622866937314,-0.2081895944440575,1,Tier 3 — High Risk
UP,Chitrakoot,Rural,Critical (≥50%),50.9,39.86666666666667,43.833333333333336,45.03333333333333,81.4,42.725,39.8,25.23333333333333,17.3,34.6,46.8,46.4,9.6,1556.0,70.0,18.0,-1.1897205473754922,-1.0193774008716872,-0.8132173417273622,0.3338174253350375,1.7177957421426453,-1.923613019624325,0.6932855068838676,-0.6931469898657459,-0.6429118127104685,-0.6998178395513487,-0.7657276038881492,0.2194495887053681,-0.506764213951642,-0.6783140693196875,0.6110053500664372,48.2360258148886,48.896974871348576,2.6639741851114,1,Tier 3 — High Risk
UP,Deoria,Rural,High (40–50%),41.2,52.4,56.13333333333333,48.91666666666666,77.1,33.625,51.9,19.766666666666666,16.5,20.1,60.3,53.2,9.2,2029.0,74.2,24.0,-0.3063008347582347,-0.0138096480874185,-0.5793322935675213,0.0053558577511843,0.5677823082693684,-0.8097469674892838,-0.1054551405239822,-0.7359589838977229,-1.5157870528991535,0.2529254752637443,-0.3798912278677466,0.1421167002617346,-0.3331636543258738,-0.4253564916353241,1.5384378269114662,42.68567402428721,40.549038757900966,-1.4856740242872064,1,Tier 3 — High Risk
UP,Etah,Rural,Critical (≥50%),51.0,48.9,54.3,41.333333333333336,65.88,23.75,48.650000000000006,23.6,10.6,21.9,47.7,33.4,13.3,1430.0,49.6,14.1,-0.5530004885476285,-0.1636910204536371,-1.0360606064976825,-0.8516996744094723,-0.6801718301370729,-1.1089258657900174,0.4546373866217661,-1.051697439883553,-1.4074301265309033,-0.6363016185636754,-1.5033559698095065,0.9347788068089776,-0.5530087604904301,-1.906965160929452,0.0081742401171683,46.86090284549184,41.78478209546668,4.139097154508164,1,Tier 3 — High Risk
UP,Etawah,Rural,Critical (≥50%),53.2,51.4,62.0,49.2,67.43999999999998,19.575,55.85,20.0,7.4,17.1,71.1,32.2,12.2,1312.0,63.4,18.5,-0.3767864501266329,0.4658107434844821,-0.5622677192382626,-0.7325368731464942,-1.207787883589923,-0.4461295372468526,-0.0713625519151104,-1.2229454160114608,-1.6963819301795713,1.0151201271158186,-1.5714447420484006,0.7221133635889855,-0.5963171453442159,-1.0758188342522583,0.688291389803523,45.356911399711386,35.5489466235251,7.843088600288617,1,Tier 3 — High Risk
UP,Faizabad,Rural,High (40–50%),49.9,49.13333333333333,54.76666666666667,48.51666666666666,68.02000000000001,40.275000000000006,47.3,21.0,7.7,26.9,25.0,40.4,17.3,1754.0,77.9,24.5,-0.5365538449616688,-0.1255393983967812,-0.6034234573264752,-0.688232754728205,1.4081767407152257,-1.2332001773918608,0.0747485421229109,-1.2068909182494696,-1.106438664396874,-2.238321859030536,-1.1061714650826218,1.708107691245312,-0.434094212247832,-0.2025129112943371,1.615723866648552,46.83630160038764,45.550504880856536,3.063698399612356,1,Tier 3 — High Risk
UP,Farrukhabad,Rural,High (40–50%),49.1,51.6,55.66666666666666,35.766666666666666,60.52,22.8,46.575,22.266666666666666,9.2,22.1,56.4,23.4,12.1,1331.0,55.6,18.8,-0.3626893270529531,-0.0519612701442744,-1.37132930214312,-1.261130837723297,-0.8002281776293381,-1.2999400854743326,0.2598225945710711,-1.1266184294395127,-1.395390468045542,-0.0223114823495047,-2.070762405133628,0.7027801414780772,-0.5893437613423351,-1.5455971928089332,0.7346630136457746,48.08330700846568,41.11579938223362,1.0166929915343204,1,Tier 3 — High Risk
UP,Fatehpur,Rural,Critical (≥50%),52.4,47.26666666666666,50.96666666666667,37.9,67.88,29.025,40.075,15.566666666666668,6.2,25.1,46.6,36.6,10.1,1407.0,54.5,18.7,-0.668126993649346,-0.4362026065740353,-1.2428430954287009,-0.6989268522774479,-0.0135431637984419,-1.8982978820758016,-0.7191217354836715,-1.2871634070594264,-1.2147955907651242,-0.7139325553263868,-1.3217859105057874,0.31611569925991,-0.5614502253348121,-1.6118479869643618,0.7192058056983571,47.84747621974404,43.13475852282937,4.55252378025596,1,Tier 3 — High Risk
UP,Firozabad,Both,High (40–50%),44.0,55.43333333333334,54.66666666666666,42.31666666666667,75.03999999999999,23.975,54.95,20.03333333333333,7.6,21.4,44.4,36.5,14.3,1441.0,54.8,16.9,-0.0924944681407598,-0.1337147459803938,-0.9768364955902548,-0.1520001490448009,-0.6517374320467995,-0.5289790783147488,-0.0664921821138433,-1.2122424175034667,-1.4375292727443063,-0.8691944288518096,-1.3274599748590288,1.1281110279180613,-0.5489715381735518,-1.593779588558336,0.4409760626448483,44.12998102564789,39.53879189604209,-0.1299810256478935,1,Tier 3 — High Risk
UP,Gautam Buddha Nagar,Both,Moderate (30–40%),32.2,64.8,64.63333333333333,58.583333333333336,78.20000000000002,26.125,73.37499999999999,19.73333333333333,20.4,16.3,30.4,29.5,15.1,2563.0,72.9,7.2,0.567720795809903,0.681094896519596,0.0028708306071905,0.0893809099237994,-0.3800309614064098,1.167135137436336,-0.1103255103252493,-0.5272505129918351,-1.744540564121016,-1.8572245331044983,-1.7246444795859135,1.282776804805328,-0.1371748618519623,-0.503652884728103,-1.058373108254615,33.88697734297413,33.50915464887915,-1.6869773429741244,1,Tier 3 — High Risk
UP,Ghaziabad,Both,Moderate (30–40%),34.7,76.06666666666666,64.16666666666667,52.5,75.58,26.475,71.35,17.433333333333334,17.6,19.3,22.8,34.9,16.2,1981.0,69.9,8.3,1.3618587289605226,0.6429432744627412,-0.3635156182268952,-0.1107514870691538,-0.3357996754882066,0.9807236700335714,-0.4463810266126985,-0.6770924921037544,-1.5639456868405983,-2.3935837325559586,-1.4182450045108883,1.49544224802532,-0.3507806244358884,-0.6843368687883625,-0.8883438208330262,34.399929783882605,34.2914871195125,0.3000702161173976,1,Tier 3 — High Risk
UP,Ghazipur,Rural,High (40–50%),41.4,45.06666666666666,56.833333333333336,40.9,65.14000000000001,36.85,48.0,21.566666666666663,9.6,27.4,25.3,49.0,7.8,2090.0,63.4,20.2,-0.8231953474598217,0.0434177849978653,-1.062159367236549,-0.9082256185983196,0.9753420142299531,-1.1687616454501646,0.1575448287444563,-1.1052124324235244,-1.076339518183471,-2.2171497853679782,-0.6182019307038776,-0.1285484092909822,-0.3107754214777304,-1.0758188342522583,0.9510639249096144,44.71027170674612,44.91410019885024,-3.3102717067461214,1,Tier 3 — High Risk
UP,Gonda,Rural,Critical (≥50%),56.9,43.4,40.53333333333333,30.71666666666667,54.08,35.825,39.925,30.8,5.9,13.3,48.0,40.5,14.0,2641.0,43.0,32.6,-0.9406713730738184,-1.2891638711308815,-1.6754802445999086,-1.7530593249884157,0.8458075340409295,-1.91210613892045,1.50663726369552,-1.3032179048214176,-1.9251354414014337,-0.615129544901118,-1.1004974007293804,1.0701113615853362,-0.1085472854231886,-2.304469925862023,2.867757710389341,53.416553229151006,51.83461685477813,3.4834467708489925,1,Tier 3 — High Risk
UP,Gorakhpur,Rural,High (40–50%),42.1,57.73333333333333,57.7,51.66666666666666,82.9,30.2,54.875,20.0,17.7,37.9,56.6,58.3,25.8,2301.0,85.6,23.3,0.0696224472065553,0.1142707973891682,-0.4137055427247154,0.4483970419340558,0.1349475817840962,-0.535883206737073,-0.0713625519151104,-0.6717409928497574,-0.4442574477020093,-0.008196766574466,-0.0905139458524453,3.3514315706725224,-0.2333341570357915,0.2612426477936616,1.4302373712795462,41.48434081411505,38.56731699478806,0.6156591858849509,1,Tier 3 — High Risk
UP,Hamirpur,Rural,Moderate (30–40%),38.5,54.633333333333326,52.6,45.18333333333334,67.62,33.75,46.475,16.900000000000002,14.0,33.3,46.1,60.9,4.2,3568.0,70.9,17.7,-0.1488829604354791,-0.3026719293750403,-0.8041831553177542,-0.7187873191546104,0.583579196097298,-1.309145590037432,-0.5243069434329762,-0.8697464652476509,-0.7211695928653165,-0.7492193447639829,0.0570117273318262,-0.8245444052836832,0.2316804498264668,-0.6241088741016094,0.5646337262241856,39.79128622670899,41.151442457231866,-1.2912862267089906,1,Tier 3 — High Risk
UP,Hardoi,Rural,Critical (≥50%),50.5,50.36666666666667,46.5,33.166666666666664,59.69999999999999,29.025,39.725,20.633333333333333,13.1,25.8,51.3,59.9,11.6,1488.0,55.3,25.6,-0.4496215860073109,-0.8013681319753689,-1.5279218665763183,-1.323767694797428,-0.0135431637984424,-1.9305171480466488,0.0211744743089696,-0.917909958533625,-1.17265678606636,-0.3822367346129843,0.0002710837994141,0.6061140309235354,-0.5317215882741626,-1.5636655912149595,1.7857531540701408,49.366898875122985,45.71735326709015,1.1331011248770153,1,Tier 3 — High Risk
UP,Jalaun,Rural,High (40–50%),45.6,59.833333333333336,59.36666666666667,45.98333333333333,69.1,33.275,52.74999999999999,17.599999999999998,10.9,38.4,46.1,36.6,6.8,3832.0,67.9,15.0,0.2176422394801922,0.2505265904493677,-0.7560008277998477,-0.605735430776913,0.5235510223511652,-0.7315001787029384,-0.4220291776063619,-1.0356429421215614,-0.4141583014886064,-0.7492193447639829,-1.3217859105057874,-0.3218806304000658,0.3285737854315467,-0.8047928581618689,0.1472891116439227,38.15438057658282,38.74513960324303,7.4456194234171775,1,Tier 3 — High Risk
UP,Jaunpur,Rural,High (40–50%),48.0,47.0,56.66666666666666,46.3,70.60000000000001,31.275,49.1,18.066666666666663,17.1,25.1,20.1,40.3,16.1,1557.0,45.8,24.1,-0.686923157747585,0.029792205691845,-0.7369286564906755,-0.4911558141778937,0.270800817104291,-1.06750109525607,-0.3538440003886184,-0.70384998837374,-1.2147955907651242,-2.584132395518977,-1.111845529435863,1.476109025914412,-0.5063971937410167,-2.1358315407391144,1.5538950348588836,45.774767952115845,44.13358279996316,2.2252320478841554,1,Tier 3 — High Risk
UP,Jhansi,Both,Moderate (30–40%),36.1,60.93333333333334,56.53333333333333,57.8,80.06,27.125000000000004,55.425,17.5,6.4,35.1,52.4,46.4,10.9,1401.0,81.7,8.5,0.2951764163854303,0.0188917422470291,-0.0443076984207601,0.231459634506581,-0.2536558587829723,-0.485252931640026,-0.4366402870101638,-1.276460408551432,-0.6128126664970656,-0.304605797850273,-0.7657276038881492,0.470781476147177,-0.5636523465985639,0.0263534685153247,-0.8574294049381921,39.039886566649706,36.09095116389453,-2.9398865666497045,1,Tier 3 — High Risk
UP,Jyotiba Phule Nagar,Rural,High (40–50%),44.7,60.1,48.73333333333333,47.98333333333333,83.0,37.05,51.375,16.666666666666668,8.6,29.3,19.1,46.6,7.0,938.0,64.4,11.4,0.2364384035784311,-0.6187853692747027,-0.6355450090050798,0.4560356830406566,1.00061703475464,-0.8580758664455561,-0.5583995320418481,-1.1587274249634956,-0.9619627625725397,-2.6547059743941688,-0.7543794751816666,-0.2832141861782491,-0.733582704118079,-1.015590839565505,-0.4091703744630946,44.00198235571614,43.391500124730285,0.6980176442838655,1,Tier 3 — High Risk
UP,Kannauj,Rural,Critical (≥50%),50.4,46.96666666666667,51.70000000000001,37.61666666666667,65.84,24.4,47.4,19.2,10.5,29.3,55.0,36.8,17.5,1314.0,41.0,22.5,-0.6892726782598647,-0.3762500576275471,-1.2599076697579596,-0.8547551308521121,-0.598028013431839,-1.2239946728287618,-0.1882514271455276,-1.0570489391375502,-0.9619627625725397,-0.1211144927747735,-1.3104377817993054,1.746774135467129,-0.5955831049229653,-2.4249259152355296,1.306579707700209,48.57610473772301,42.33784722758618,1.8238952622769844,1,Tier 3 — High Risk
UP,Kanpur Dehat,Rural,High (40–50%),45.9,48.36666666666667,57.26666666666667,39.03333333333334,76.46000000000001,36.25,39.9,18.266666666666666,6.9,33.3,53.5,52.8,11.2,1090.0,79.1,18.3,-0.5905928167441074,0.0788442911935173,-1.1745847981116655,-0.0435314453310624,0.8995169526558907,-1.9144075150612248,-0.3246217815810142,-1.2497029122814465,-0.7211695928653165,-0.2269748610875616,-0.4025874852807118,0.5287811424799019,-0.6777956321030331,-0.130239317670234,0.6573769739086888,44.90856991036716,43.14607360452064,0.9914300896328356,1,Tier 3 — High Risk
UP,Kanpur Nagar,Both,High (40–50%),43.6,78.39999999999999,73.43333333333334,55.6,72.66,28.825000000000003,64.375,11.333333333333334,26.1,33.6,51.0,29.4,10.2,1744.0,65.0,11.2,1.5263251648201182,1.400525483877448,-0.1768090990950049,-0.3337998073819095,-0.0388181843231293,0.3386397267573808,-1.3376587002446287,-0.2222150555139991,-0.7031101051372743,-0.4034088082755418,-1.7303185439391546,0.3354489213708183,-0.4377644143540851,-0.9794540427534536,-0.4400847903579291,36.32203230948331,32.10989825647511,7.2779676905166895,0,Tier 1 — Low Risk (Developed)
UP,Kanshiram Nagar,Rural,Critical (≥50%),51.5,46.43333333333333,44.56666666666666,39.5,66.82000000000001,27.625,43.125,21.666666666666668,2.0,21.3,49.8,25.4,17.4,1125.0,56.4,13.2,-0.7268650064563442,-0.9594248519252002,-1.1464784403928865,-0.7798964480074199,-0.1904683074712542,-1.617529992901266,0.1721559381482586,-1.5119263757273054,-1.4435491019869866,-0.4880971029257724,-1.957281118068803,1.72744091335622,-0.6649499247311474,-1.4974147970595308,-0.1309406314095861,49.95041502466973,44.209713048109336,1.5495849753302693,1,Tier 3 — High Risk
UP,Kaushambi,Rural,Critical (≥50%),50.1,44.7,38.5,40.16666666666666,61.32000000000001,36.575,41.62499999999999,20.866666666666664,9.7,30.6,35.1,39.8,4.7,1412.0,53.4,23.5,-0.8490400730949011,-1.4553959386643245,-1.1063265007946308,-1.200021708870487,0.9405888610085072,-1.7556125613477591,0.0552670629178409,-1.099860933169527,-0.883704982417692,-1.5255287123910957,-1.140215851202069,-0.7278782947291415,-0.5596151242816856,-1.6780987811197905,1.4611517871743804,49.12539292082191,48.67272099674504,0.9746070791780924,1,Tier 3 — High Risk
UP,Kheri,Rural,Critical (≥50%),53.9,46.0,38.46666666666667,34.68333333333333,72.04,34.825,36.7,25.53333333333333,14.2,25.3,62.1,39.4,11.9,1383.0,38.4,25.0,-0.7574087731159832,-1.4581210545255283,-1.436576203990286,-0.3811593822428364,0.7194324314174924,-2.2089836610804103,0.7371188350952741,-0.8590434667396566,-1.2027559322797632,0.3799579172390903,-1.1629121086150338,0.6641136972562607,-0.5702587103898193,-2.581518701421088,1.6930099063856376,51.98127108575838,50.05080677704875,1.918728914241619,1,Tier 3 — High Risk
UP,Kushinagar,Rural,High (40–50%),45.0,47.86666666666667,46.86666666666667,43.18333333333334,62.66,32.95,46.05,23.8,24.2,27.4,66.3,62.9,19.5,4125.0,65.8,22.9,-0.6258356244283064,-0.7713918575021251,-0.9246389741125222,-1.097663918042031,0.4824791139985478,-1.3482689844306055,0.4838596054293708,-0.3238935413399445,-1.076339518183471,0.6763669485148968,0.1704930143966503,2.133438577685296,0.4361107071447603,-0.9312716470040512,1.3684085394898773,42.107701584633936,43.845017648833945,2.892298415366064,1,Tier 3 — High Risk
UP,Lalitpur,Rural,High (40–50%),40.7,44.06666666666666,46.1,54.91666666666666,78.82,30.85,46.97500000000001,30.46666666666667,11.8,40.2,71.3,55.6,11.4,536.0,76.3,9.1,-0.89368096282822,-0.8340695223098167,-0.2179648371832175,0.1367404847847252,0.2170913984893306,-1.263118067221934,1.4579335656828465,-0.9874794488355876,-0.3058013751203555,1.029234842890857,-0.2437136833899577,0.5674475867017188,-0.8811248287894506,-0.2988777027931427,-0.7646861572536892,43.63106155232797,43.43881216492724,-2.931061552327968,1,Tier 3 — High Risk
UP,Lucknow,Both,Moderate (30–40%),37.5,80.63333333333334,71.13333333333333,62.5,73.66,27.575000000000003,67.77499999999999,11.9,18.9,22.3,47.0,36.2,9.7,1752.0,79.4,14.3,1.6837430391428752,1.2124924894543725,0.2387634757469441,-0.2574133963158974,-0.1967870626024257,0.6516268819027635,-1.2548624136230833,-0.607523001801792,-1.3833508095601807,-0.6857031237763102,-1.3444821679187522,0.2387828108162764,-0.4348282526690827,-0.1121709192642073,0.0390886560120027,34.445175121053424,31.025145048587348,3.054824878946576,0,Tier 1 — Low Risk (Developed)
UP,Mahamaya Nagar,Rural,High (40–50%),44.2,52.333333333333336,56.93333333333334,49.53333333333334,74.76,23.975,54.175,23.7,13.3,15.3,31.9,23.6,15.3,1236.0,53.0,13.2,-0.3109998757827943,0.0515931325814773,-0.542191749439134,-0.1733883441432833,-0.6517374320467995,-0.6003217386787693,0.4692484960255684,-0.9072069600256306,-1.804738856547822,-1.7513641647917104,-2.0594142764271446,1.321443249027145,-0.6242106813517388,-1.7021899789944916,-0.1309406314095861,44.3939201337634,40.799021318446016,-0.1939201337633989,1,Tier 3 — High Risk
UP,Maharajganj,Rural,Critical (≥50%),53.3,45.6,40.43333333333333,39.91666666666666,65.78,32.35,42.45,29.33333333333333,21.9,35.0,68.8,61.0,17.1,2191.0,57.5,22.6,-0.7856030192633429,-1.297339218714494,-1.1213834781439769,-0.859338315516073,0.4066540524244862,-1.6796671487021877,1.2923409924397553,-0.4469780241818783,-0.6188324957397462,0.8528008957028769,0.0626857916850675,1.6694412470234956,-0.2737063802045748,-1.4311640029041022,1.3220369156476264,47.99957285196458,47.54675328343394,5.300427148035418,1,Tier 3 — High Risk
UP,Mahoba,Rural,High (40–50%),44.6,48.53333333333333,48.93333333333334,54.85,77.97999999999999,35.675,48.1,20.1,7.9,42.1,27.6,44.8,10.4,1089.0,82.4,6.7,-0.5788452141827078,-0.6024346741074781,-0.2219800311430429,0.0725758994892747,0.8268512686474141,-1.159556140887065,-0.0567514425113086,-1.196187919741475,-0.1914246195094244,-2.0548305539550364,-0.8565126335400086,0.3741153655926352,-0.6781626523136584,0.0685130647960521,-1.1356591479917006,44.43471186285906,42.81837532682198,0.1652881371409407,1,Tier 3 — High Risk
UP,Mainpuri,Rural,High (40–50%),46.5,50.333333333333336,61.5,35.99999999999999,72.92,21.4,52.975,19.03333333333333,7.0,30.3,59.4,35.5,11.9,1627.0,58.1,23.9,-0.4519711065195907,0.4249340055664224,-1.3572761232837307,-0.313939340504746,-0.9771533213021504,-0.7107877934359637,-0.2126032761518646,-1.2443514130274491,-0.9017644701457338,0.1894092542760715,-1.3842006183914408,0.6641136972562607,-0.4807057789972455,-1.3950272060920503,1.522980618964049,44.77500676197441,37.7471041688615,1.72499323802559,1,Tier 3 — High Risk
UP,Mathura,Rural,High (40–50%),40.8,53.3,52.333333333333336,50.0,69.24000000000001,26.025,57.45,22.266666666666666,6.4,24.9,43.2,30.8,10.9,1328.0,56.1,14.4,-0.2428637809266759,-0.3244728562646721,-0.5140853917203552,-0.5950413332276703,-0.3926684716687537,-0.2988414642372603,0.2598225945710711,-1.276460408551432,-1.2268352492504857,-0.9538827235020396,-1.6508816429937776,0.470781476147177,-0.590444821974211,-1.5154831954655563,0.0545458639594198,43.24051657520037,40.04817340527677,-2.440516575200377,1,Tier 3 — High Risk
